,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
25392,{6bb842a2-31ba-40ae-80bf-095e5f95f73e},SDC,Commerce rue,2023/08/03,1224,rue,,Bishop,,1224 rue Bishop ,,H3G2E3,RC,,Jay Bhavani,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039559.888210104,298907.7040203444,45.49594603505435,-73.575393071901
25396,{62298d73-243f-4324-aca5-ba64fd3a52de},SDC,Commerce rue,2023/08/03,1417,rue,,Mackay,,1417 rue Mackay ,,H3G2H6,RC,,Ganadara,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039584.23504634,298746.08738953684,45.49616373488802,-73.57746124692595
25397,{1b6177df-8147-4b39-bb32-c4d2bf0c46dd},SDC,Commerce rue,2023/08/03,1425,rue,,Mackay,,1425 rue Mackay ,,H3G2H6,RC,,Mei,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039592.192477544,298738.3047883278,45.496235271739565,-73.57756092350412
25400,{ba573488-8e89-4802-84ac-9177c8655120},SDC,Commerce rue,2023/08/03,1439,rue,,Saint-Mathieu,,1439 rue Saint-Mathieu ,,H3H2M4,RC avec escaliers (4 marches et plus),,Délicieux express,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Ville-Marie,Montagne,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039389.678706329,298553.73907052993,45.49441133677055,-73.57991986443233
25408,{a097ce6b-fbd8-46f3-9168-53f6aa4aa561},SDC,Commerce rue,2023/08/03,370,rue,des,Seigneurs,,370 rue des Seigneurs ,,H3J1R7,RC,,White heron coffee,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Petite-Bourgogne,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5038558.976485944,299513.25701951847,45.48694423823004,-73.56763427663176
25421,{170c7bd9-b3b0-4ce7-8a63-007479d2768b},SDC,Commerce rue,2023/08/03,333,avenue,du,Président-Kennedy,,333 avenue du Président-Kennedy ,,H3A2K2,RC,,Rì Yuè,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040864.820481187,299363.1501944511,45.507692070630334,-73.56958012901293
25422,{1dad3e84-17f3-4b51-be67-bb46be843cb9},SDC,Commerce rue,2023/08/03,1419,rue,,Bishop,,1419 rue Bishop ,,H3G2E4,RC,,Makan,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039677.09761555,298796.9874918509,45.4969997923756,-73.57681111689652
25423,{449fa322-75b4-4524-97fa-d8563a04007d},SDC,Commerce rue,2023/08/03,1428,rue,,Mackay,,1428 rue Mackay ,,H3G2H7,RC,,Marcha zanmai,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039568.883720784,298728.0314450448,45.49602544008914,-73.57769208252607
25424,{cac5e377-37ac-4a5e-80fc-bb09513b6402},SDC,Commerce rue,2023/08/03,1432,rue,,Mackay,,1432 rue Mackay ,,H3G2H7,RC,,Café myriade ,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Non,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039573.487434549,298710.6432578031,45.49606671476722,-73.57791462072908
25427,{05863ef6-dc9d-49e0-8230-3ed0d18186b6},SDC,Commerce rue,2023/08/03,1440,rue,,Mackay,,1440 rue Mackay ,,H3G2H7,RC,,Le frigo vert,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Non,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039591.288398694,298685.72606583114,45.49622667766388,-73.57823365711853
25428,{8a5e92cc-fbfe-4748-a534-72ae8ed7b0f4},SDC,Commerce rue,2023/08/03,1448,rue,,Mackay,,1448 rue Mackay ,,H3G2H7,RC,,Yumi burger,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039594.936788082,298679.24040710577,45.49625945058979,-73.57831668663385
25430,{d8ed706d-0e6b-4917-88e1-f96e73e35870},SDC,Commerce rue,2023/08/03,1460,rue,,Mackay,,1460 rue Mackay ,,H3G2H7,RC,,Shifu ,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039603.214081164,298670.9606811776,45.49633386058204,-73.5784227291812
25431,{be900879-7260-4a84-ba44-a336d8b35398},SDC,Commerce rue,2023/08/03,1464,rue,,Mackay,,1464 rue Mackay ,,H3G2H7,RC,,Tropé ,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039606.243480669,298667.51868333045,45.49636109018881,-73.57846680748924
25434,{811e61b0-090c-4ed5-8870-4ab53d26fbc8},SDC,Commerce rue,2023/08/14,3894,rue,,Sainte-Catherine,E,3894 rue Sainte-Catherine E,,H1W2G4,RC,,Café Grafiti,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Hochelaga,SDC Hochelaga-Maisonneuve (Ste-Catherine),Centre-Est,Non,Oui,Non,5045162.132719654,301947.29911739647,45.54637632847312,-73.53653423476192
25448,{7df31b36-55c5-4e95-9c31-f953336a40a5},HORS_SDC,Commerce rue,2023/08/28,18425,rue,,Antoine-Faucon,,18425 rue Antoine-Faucon ,,H9K1M7,Sous-sol,,BISTRO GRACE,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5034805.18,274530.53,45.45253019329343,-73.88700053044016
25499,{34548d89-fd73-460f-9690-11f31dfd96df},HORS_SDC,Commerce rue,2023/08/28,4869,boulevard,,Saint-Charles,,4869 boulevard Saint-Charles ,,H9H3E4,RC,,Babylone Resto Lounge,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036352.33,275604.42,45.46649761903364,-73.87336287932617
25500,{4dfa34ff-a212-4acb-af6a-7e15e8916c0a},HORS_SDC,Commerce rue,2023/08/28,4871,boulevard,,Saint-Charles,,4871 boulevard Saint-Charles ,,H9H3E4,RC,,MR. MILKY,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036360.52,275600.25,45.46657114077959,-73.87341669192642
25503,{4dbb5404-aaf8-40d9-af6b-ce3b916fc679},HORS_SDC,Commerce rue,2023/08/28,4886,boulevard,,Saint-Charles,,4886 boulevard Saint-Charles ,200,H9H3E2,RC,,RESTAURANT PHO BINH,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://restaurantphobinh.com/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036375.43,275478.67,45.4667002120838,-73.87497234987909
25515,{efbd3fb9-59e0-47bb-b4e9-81ee57e41610},HORS_SDC,Commerce rue,2023/08/28,4913,boulevard,,Saint-Charles,,4913 boulevard Saint-Charles ,,H9H3E4,RC,,LE MÉCHANT CUISINIER,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurant,722511.0,https://www.pizzamamasofia.com/,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036456.44,275550.81,45.467432188793055,-73.874054640684
25525,{8050b173-82e7-44cd-86e2-609c8b1f72b4},HORS_SDC,Commerce rue,2023/08/28,4886,boulevard,,Saint-Charles,,4886 boulevard Saint-Charles ,500,H9H3E2,RC,,Resto Gusta Pizza 2 pour 1,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036393.35,275471.25,45.46686115002047,-73.87506830664194
25535,{9f2bba2e-13ae-4cab-b169-d43cba66243f},HORS_SDC,Commerce rue,2023/08/28,4520,boulevard,,Saint-Charles,,4520 boulevard Saint-Charles ,,H9H3C9,RC,,A&W,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://web.aw.ca/fr/home,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035952.317859013,275807.3629486576,45.462906641690935,-73.87074404689463
25543,{f2084a03-da7f-452a-8cfd-13dfa0fb4111},HORS_SDC,Commerce rue,2023/08/28,4583,boulevard,,Saint-Charles,,4583 boulevard Saint-Charles ,,H9H3C7,RC,,JAVA KAP CAFÉ,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://www.javakap.com/,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5036012.28,275847.09,45.46344784711885,-73.87023958067446
25547,{a23fd020-ca16-43d8-8e91-ec35172e4357},HORS_SDC,Commerce rue,2023/08/28,4559,boulevard,,Saint-Charles,,4559 boulevard Saint-Charles ,,H9H3C7,RC,,Dumpling King,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035990.77,275873.88,45.46325540340789,-73.8698957423769
25562,{28cfbe2e-f1da-4151-a025-dba2bf8225f6},HORS_SDC,Commerce rue,2023/08/28,15746,boulevard,de,Pierrefonds,,15746 boulevard de Pierrefonds ,,H9H3P6,RC,,PIZZA CAPITAL,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,pizzeriacapital.com,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037710.31,276161.13,45.47874017304928,-73.86632281657955
25576,{0247a68d-a081-4823-9f76-6db18dd835f4},HORS_SDC,Commerce rue,2023/08/28,15742,boulevard,de,Pierrefonds,,15742 boulevard de Pierrefonds ,,H9H3P6,RC,,RESTAURANT DOSHROCK,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037717.6,276168.81,45.478806085545074,-73.86622500825008
25587,{1788f79a-13f9-4004-b79b-3c581460ef9d},HORS_SDC,Commerce rue,2023/08/28,15783,boulevard,de,Pierrefonds,,15783 boulevard de Pierrefonds ,,H9H3X6,RC,,Restaurant Ranjy's,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.facebook.com/NirvanaMTL/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037701.37,276034.29,45.47865451391011,-73.86794467685287
25603,{66c2897e-b258-426f-9c94-c32c698293e7},HORS_SDC,Commerce rue,2023/08/28,15680,boulevard,de,Pierrefonds,,15680 boulevard de Pierrefonds ,,H9H4K3,RC,,MONTREAL HOT DOG STATION,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://www.montrealstationhotdog.com/,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037874.85,276307.83,45.48022675335064,-73.86445595237254
25606,{807bb1f0-5b51-48a2-9c1b-57e63944ca51},HORS_SDC,Commerce rue,2023/08/28,3874,boulevard,,Saint-Charles,,3874 boulevard Saint-Charles ,,H9H3C6,RC,,KIRKLAND RESTO BAR,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,http://kirklandrestobar.ca/,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035667.86,276103.92,45.46035924625969,-73.86693530538345
25608,{a5da329c-061a-462a-992f-dc70bbc1cf26},HORS_SDC,Commerce rue,2023/08/28,3882,boulevard,,Saint-Charles,,3882 boulevard Saint-Charles ,,H9H3C6,RC,,McDonald's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035725.78,276062.16,45.46087871201844,-73.86747266088967
25609,{d509da46-e1e0-4b62-93e8-6a0feb76bff6},HORS_SDC,Commerce rue,2023/08/28,3900,boulevard,,Saint-Charles,,3900 boulevard Saint-Charles ,,H9H3C6,RC,,Tateka Sushi,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035751.76,276014.4,45.46111052188167,-73.8680848772916
25613,{4a50f155-3d3c-42b3-bb42-713880e484be},HORS_SDC,Commerce rue,2023/08/28,3918,boulevard,,Saint-Charles,,3918 boulevard Saint-Charles ,,H9H3C6,RC,,Piri Piri Rôtisserie Portugaise,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restauration,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5035787.11,276003.0,45.46142814237574,-73.86823271752368
25622,{6d0246f2-e78e-48e1-9e75-8f458c14e344},HORS_SDC,Commerce rue,2023/08/28,15480,boulevard,de,Pierrefonds,,15480 boulevard de Pierrefonds ,,H9H4K3,RC,,Domino's Pizza,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://pizza.dominos.ca/montreal-quebec-10671/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037972.75,276402.5,45.48111154279514,-73.86325067672038
25623,{bd6713fe-cedb-4f9a-b02b-c8d95ed6e994},HORS_SDC,Commerce rue,2023/08/28,15450,boulevard,de,Pierrefonds,,15450 boulevard de Pierrefonds ,,H9H4K3,RC,,JASMINE Al Sham,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5037975.57,276409.65,45.48113720876741,-73.86315938171127
25642,{548c0439-155a-4f9d-b551-3e4f617d5fce},HORS_SDC,Commerce rue,2023/08/28,14855,boulevard,de,Pierrefonds,,14855 boulevard de Pierrefonds ,,H9H4M5,RC,,HARVEY'S,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038293.39,276630.15,45.48400597632048,-73.86035712256505
25643,{f7b453e7-5505-4cf8-a69c-70c4cd9bfff4},HORS_SDC,Commerce rue,2023/08/28,14845,boulevard,de,Pierrefonds,,14845 boulevard de Pierrefonds ,,H9H4M5,RC,,SECOND CUP,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://secondcup.com/fr/emplacement/centre-pierrefonds,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038300.64,276637.38,45.48407150560978,-73.86026505228288
25649,{06acb94f-fd4e-4e62-aa35-98674114b2e5},HORS_SDC,Commerce rue,2023/08/28,14870,boulevard,de,Pierrefonds,,14870 boulevard de Pierrefonds ,,H9H4Y6,RC,,AMIR,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038270.68,276763.56,45.48380699632581,-73.85864924595975
25650,{fefde661-d5d7-4c2d-aa20-ac25be389257},HORS_SDC,Commerce rue,2023/08/28,14860,boulevard,de,Pierrefonds,,14860 boulevard de Pierrefonds ,,H9H4Y6,RC,,Pizza Pizza,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038277.96,276769.68,45.48387274962285,-73.85857137480492
25651,{99cea378-0e7f-4e71-a1a7-c41b0ab0ac3b},HORS_SDC,Commerce rue,2023/08/28,14850,boulevard,de,Pierrefonds,,14850 boulevard de Pierrefonds ,,H9H4Y6,RC,,THAÏ EXPRESS,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038285.68,276775.86,45.48394246452109,-73.85849276106218
25656,{7963782c-7de9-46e1-a8cf-5559df8d05f4},HORS_SDC,Commerce rue,2023/08/28,14810,boulevard,de,Pierrefonds,,14810 boulevard de Pierrefonds ,,H9H4Y6,RC,,Tim Hortons,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038358.79,276806.85,45.48460157262885,-73.85810050560279
25664,{96f05c46-96c6-4aa5-9493-8e015f2a8c9b},HORS_SDC,Commerce rue,2023/08/28,4832,boulevard,,Saint-Jean,,4832 boulevard Saint-Jean ,,H9H4B2,RC,,I AM PHO,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038923.03,277352.46,45.489700433923886,-73.85115253283296
25674,{7b02be8e-7c4b-4f0a-8e15-e1bba5d41fcd},HORS_SDC,Commerce rue,2023/08/28,4924,boulevard,,Saint-Jean,,4924 boulevard Saint-Jean ,,H9H4B2,RC,,SUSHI SHOP,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5039067.52,277286.55,45.4909980004145,-73.85200383763632
25676,{56a34f82-0968-46fb-b1bc-5a4bbe676a59},HORS_SDC,Commerce rue,2023/08/28,4920,boulevard,,Saint-Jean,,4920 boulevard Saint-Jean ,,H9H4B2,RC,,TEVERE EXPRESS,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.placetevere.com/italian-menu.html,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5039076.69,277295.16,45.491080854043005,-73.85189419870383
25678,{e3d71f79-df70-4b9a-8115-eafe96e06ded},HORS_SDC,Commerce rue,2023/08/28,14363,boulevard,de,Pierrefonds,,14363 boulevard de Pierrefonds ,,H9H1Z2,RC,,CHELOW BBQ,E,Services aux consommateurs,49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5039101.92,277165.38,45.49130275360876,-73.85355597306058
25679,{fec284f1-a386-4b4d-a447-ee2a48106f9a},HORS_SDC,Commerce rue,2023/08/28,14359,boulevard,de,Pierrefonds,,14359 boulevard de Pierrefonds ,,H9H1Z2,RC,,Subway,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5039107.8,277170.03,45.49135584760674,-73.85349681356666
25680,{64b165c4-2ffc-4c5f-a06b-f4ea0d6095ab},HORS_SDC,Commerce rue,2023/08/28,14329,boulevard,de,Pierrefonds,,14329 boulevard de Pierrefonds ,,H9H1Z2,RC,,Lahore Karahi,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5039153.3,277173.63,45.49176541180087,-73.85345331733632
25691,{3cef2bd1-7133-4960-8917-162fcf5f166d},HORS_SDC,Commerce rue,2023/08/28,4740,boulevard,,Saint-Jean,,4740 boulevard Saint-Jean ,,H9H4B2,RC,,TACOS DONRIGO,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.tacosdonrigo.com/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038714.4,277424.59,45.48782595454088,-73.85021811812005
25692,{68f34d76-89c3-4834-ac59-634f8e646a68},HORS_SDC,Commerce rue,2023/08/28,4728,boulevard,,Saint-Jean,,4728 boulevard Saint-Jean ,,H9H4B2,RC,,Joro Sushi,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://jorosushi.com/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038716.53,277434.81,45.48784552167326,-73.85008749370853
25695,{4160994a-404e-4b38-bbf4-18c48b79931e},HORS_SDC,Commerce rue,2023/08/28,4720,boulevard,,Saint-Jean,,4720 boulevard Saint-Jean ,,H9H4B2,RC,,SMOKEBOX,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://facebook.com/smokeboxmtl,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038726.6,277445.14,45.487936539371766,-73.84995590441434
25696,{b1d9e58d-28ef-4fdb-9535-f7c94ff52a81},HORS_SDC,Commerce rue,2023/08/28,4708,boulevard,,Saint-Jean,,4708 boulevard Saint-Jean ,,H9H4B2,RC,,RESTAURANT,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.waffld.ca/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038727.49,277461.33,45.487945182199056,-73.84974883698266
25698,{2fdddbee-c103-4924-a7d0-760e91063666},HORS_SDC,Commerce rue,2023/08/28,4744,boulevard,,Saint-Jean,,4744 boulevard Saint-Jean ,,H9H4B2,RC,,Tandori King,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038729.68,277406.43,45.48796273585152,-73.85045128927383
25699,{6f987f64-e3d6-4354-8dee-c3d731bf918a},HORS_SDC,Commerce rue,2023/08/28,4712,boulevard,,Saint-Jean,,4712 boulevard Saint-Jean ,,H9H4B2,RC,,TOASTIES,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.toasties.ca/,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038732.69,277453.5,45.48799166654928,-73.84984929503939
25700,{b753e118-a69b-4d4a-8455-44f25a4cd0a1},HORS_SDC,Commerce rue,2023/08/28,4746,boulevard,,Saint-Jean,,4746 boulevard Saint-Jean ,,H9H4B2,RC,,Resturant Falafel Abou Hanna Inc,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Pierrefonds-Roxboro,Pierrefonds-Ouest,,West-Island,Non,Non,Non,5038734.67,277403.08,45.48800750581235,-73.8504944239708
